id,permalink,userUrl,author_name,fullname,avatar,verified,text,html,isRetweet,retweetedBy,replyingTo,relativeTime,displayTime,createdAt,images,links,comments,retweets,likes,Views,bank_ext,text_1,postUrl,replyText,text_v1,post,posttype,Sentiment
2043554228476539069,https://x.com/Tahasdeelmna/status/2043554228476539069,https://x.com/Tahasdeelmna,Tahasdeelmna,طه فصيل,https://pbs.twimg.com/profile_images/2036172025602179072/qyUGaH6H_bigger.jpg,,"مع رابح يلا👏🏻🦅

أوجه المعنى

#رابح_صقر_في_جدة
#موسم_جدة
#روتانا_لايف 

@RabehSaqer 
@JEDCalendar 
@EmiratesNBD_KSA https://t.co/PQJ4Z0RfhX",ما شاء الله، ورابح طيب! 🌟,False,,"['RotanaLive', 'RabehSaqer', 'JEDCalendar', 'EmiratesNBD_KSA']",23h,"Apr 13, 2026 · 4:57 AM UTC",2026-04-13T04:57:00Z,,,0,0,0,13,ENBD,ما شاء الله، ورابح طيب! 🌟,https://x.com/Tahasdeelmna/status/2043554228476539069,"مع رابح يلا👏🏻🦅

أوجه المعنى

#رابح_صقر_في_جدة
#موسم_جدة
#روتانا_لايف 

@RabehSaqer 
@JEDCalendar 
@EmiratesNBD_KSA https://t.co/PQJ4Z0RfhX","مع رابح يلا👏🏻🦅

أوجه المعنى

#رابح_صقر_في_جدة
#موسم_جدة
#روتانا_لايف 

@RabehSaqer 
@JEDCalendar 
@EmiratesNBD_KSA https://t.co/PQJ4Z0RfhX","With Rabeh, let's go 👏🏻🦅

The meaning is clear

#Rabeh_Saqer_in_Jeddah
#Jeddah_Season
#Rotana_Live 

@RabehSaqer 
@JEDCalendar 
@EmiratesNBD_KSA",Cust,Neutral
2043545972836360414,https://x.com/www20190/status/2043545972836360414,https://x.com/www20190,www20190,ابو خــہٰٰ۫ـالــد,https://pbs.twimg.com/profile_images/758361770159382528/t8B_Ac5T_bigger.jpg,,"رجّع 5% من مقاضي البقالة 😎 
باستخدام بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 

للتفاصيل:https://t.co/b8HVJdpuqK https://t.co/kVUdwtCbBa",ارسلت على الخاص من زمان ولا يوجد تجاوب,False,,['EmiratesNBD_KSA'],23h,"Apr 13, 2026 · 4:25 AM UTC",2026-04-13T04:25:00Z,,,0,0,0,10,ENBD,ارسلت على الخاص من زمان ولا يوجد تجاوب,https://x.com/www20190/status/2043545972836360414,"رجّع 5% من مقاضي البقالة 😎 
باستخدام بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 

للتفاصيل:https://t.co/b8HVJdpuqK https://t.co/kVUdwtCbBa","رجّع 5% من مقاضي البقالة 😎 
باستخدام بطاقة مزيد الائتمانية من #بنك_الإمارات_دبي_الوطني 

للتفاصيل:https://t.co/b8HVJdpuqK https://t.co/kVUdwtCbBa","Get 5% back on grocery purchases 😎 using the Mazid credit card from #Emirates_NBD. 

For details: https://t.co/b8HVJdpuqK https://t.co/kVUdwtCbBa",Cust,Positive
2043544891095908768,https://x.com/mahmoudyusof/status/2043544891095908768,https://x.com/mahmoudyusof,mahmoudyusof,محمود يوسف,https://pbs.twimg.com/profile_images/1635733798569607188/RIMg1fWQ_bigger.jpg,,"@EmiratesNBD_AE 

التحويلات بين حساباتي أنا الشخصية مش شغال على ال application في الأجازات وعشان أحل الموضوع طلبت card لكل حساب لكن اتأخرت جداً ودلوقت عندي emergency محتاج فيها فلوس بكلم خدمة العملاء بيقولي ميقدرش يعمل تحويل ولازم أنتظر لبكرة
تجربة في غاية السوء مع البنك دة","<a href=""/EmiratesNBD_AE"" title=""Emirates NBD"">@EmiratesNBD_AE</a> 

التحويلات بين حساباتي أنا الشخصية مش شغال على ال application في الأجازات وعشان أحل الموضوع طلبت card لكل حساب لكن اتأخرت جداً ودلوقت عندي emergency محتاج فيها فلوس بكلم خدمة العملاء بيقولي ميقدرش يعمل تحويل ولازم أنتظر لبكرة
تجربة في غاية السوء مع البنك دة",False,,,23h,"Apr 13, 2026 · 4:20 AM UTC",2026-04-13T04:20:00Z,,['https://x.com/EmiratesNBD_AE'],2,0,0,21,ENBD,"@EmiratesNBD_AE 

التحويلات بين حساباتي أنا الشخصية مش شغال على ال application في الأجازات وعشان أحل الموضوع طلبت card لكل حساب لكن اتأخرت جداً ودلوقت عندي emergency محتاج فيها فلوس بكلم خدمة العملاء بيقولي ميقدرش يعمل تحويل ولازم أنتظر لبكرة
تجربة في غاية السوء مع البنك دة",https://x.com/mahmoudyusof/status/2043544891095908768,"@EmiratesNBD_AE 

التحويلات بين حساباتي أنا الشخصية مش شغال على ال application في الأجازات وعشان أحل الموضوع طلبت card لكل حساب لكن اتأخرت جداً ودلوقت عندي emergency محتاج فيها فلوس بكلم خدمة العملاء بيقولي ميقدرش يعمل تحويل ولازم أنتظر لبكرة
تجربة في غاية السوء مع البنك دة","@EmiratesNBD_AE 

التحويلات بين حساباتي أنا الشخصية مش شغال على ال application في الأجازات وعشان أحل الموضوع طلبت card لكل حساب لكن اتأخرت جداً ودلوقت عندي emergency محتاج فيها فلوس بكلم خدمة العملاء بيقولي ميقدرش يعمل تحويل ولازم أنتظر لبكرة
تجربة في غاية السوء مع البنك دة","Transfers between my personal accounts are not working on the application during the holidays, and to resolve the issue, I requested a card for each account, but it has been delayed significantly. Now I have an emergency and need money. When I called customer service, they told me they can't make a transfer and I have to wait until tomorrow. This is an extremely bad experience with this bank.",Cust,Negative
2043506392443793649,https://x.com/marketsday/status/2043506392443793649,https://x.com/marketsday,marketsday,Markets Today,https://pbs.twimg.com/profile_images/2008838684003680257/bJXC4_cU_bigger.jpg,,"Corporate Action: Emirates NBD Acquisition of RBL Bank

🔹 RBL Bank has officially received RBI approval for Emirates NBD Bank to launch an open offer to acquire a 26% stake in the company.

🔹 The Open Offer Price is set at ₹280 per share, providing a specific valuation benchmark for the upcoming transaction.

🔹 RBI Stipulations require RBL Bank to apply Wholly Owned Subsidiary (WOS) mode governance directions and amend its Articles of Association.

🔹 Shareholder Approval via a special resolution will be necessary to implement these governance changes and move the deal forward.

🔹 The Investment Agreement has been amended to reflect the Acquirer’s right to nominate non-independent directors to the board.

🔹 Governance Shifts: The transition to WOS-style governance signals a tighter regulatory oversight and alignment with international banking standards.

🔹 Market Impact: This move is expected to bolster RBL Bank's capital base and provide a strategic global partner in Emirates NBD.

#RBLBank #EmiratesNBD #BankingNews #M&A #RBI #StockMarketIndia #OpenOffer

Disclaimer :
All content provided is intended solely for educational and informational purposes and does not constitute financial advice. Investors are strongly encouraged to assess their individual risk tolerance, investment objectives, and overall financial situation before making any investment decisions. For personalized guidance, please consult a certified financial advisor. While every effort has been made to ensure accuracy, any inadvertent errors or omissions are regretted.","Corporate Action: Emirates NBD Acquisition of RBL Bank

🔹 RBL Bank has officially received RBI approval for Emirates NBD Bank to launch an open offer to acquire a 26% stake in the company.

🔹 The Open Offer Price is set at ₹280 per share, providing a specific valuation benchmark for the upcoming transaction.

🔹 RBI Stipulations require RBL Bank to apply Wholly Owned Subsidiary (WOS) mode governance directions and amend its Articles of Association.

🔹 Shareholder Approval via a special resolution will be necessary to implement these governance changes and move the deal forward.

🔹 The Investment Agreement has been amended to reflect the Acquirer’s right to nominate non-independent directors to the board.

🔹 Governance Shifts: The transition to WOS-style governance signals a tighter regulatory oversight and alignment with international banking standards.

🔹 Market Impact: This move is expected to bolster RBL Bank&#39;s capital base and provide a strategic global partner in Emirates NBD.

<a href=""/search?f=tweets&amp;q=%23RBLBank"">#RBLBank</a> <a href=""/search?f=tweets&amp;q=%23EmiratesNBD"">#EmiratesNBD</a> <a href=""/search?f=tweets&amp;q=%23BankingNews"">#BankingNews</a> <a href=""/search?f=tweets&amp;q=%23M"">#M</a>&amp;A <a href=""/search?f=tweets&amp;q=%23RBI"">#RBI</a> <a href=""/search?f=tweets&amp;q=%23StockMarketIndia"">#StockMarketIndia</a> <a href=""/search?f=tweets&amp;q=%23OpenOffer"">#OpenOffer</a>

Disclaimer :
All content provided is intended solely for educational and informational purposes and does not constitute financial advice. Investors are strongly encouraged to assess their individual risk tolerance, investment objectives, and overall financial situation before making any investment decisions. For personalized guidance, please consult a certified financial advisor. While every effort has been made to ensure accuracy, any inadvertent errors or omissions are regretted.",False,,,Apr 13,"Apr 13, 2026 · 1:47 AM UTC",2026-04-13T01:47:00Z,,"['https://x.com/search?f=tweets&q=%23RBLBank', 'https://x.com/search?f=tweets&q=%23EmiratesNBD', 'https://x.com/search?f=tweets&q=%23BankingNews', 'https://x.com/search?f=tweets&q=%23M', 'https://x.com/search?f=tweets&q=%23RBI', 'https://x.com/search?f=tweets&q=%23StockMarketIndia', 'https://x.com/search?f=tweets&q=%23OpenOffer']",0,0,0,130,ENBD,"Corporate Action: Emirates NBD Acquisition of RBL Bank

🔹 RBL Bank has officially received RBI approval for Emirates NBD Bank to launch an open offer to acquire a 26% stake in the company.

🔹 The Open Offer Price is set at ₹280 per share, providing a specific valuation benchmark for the upcoming transaction.

🔹 RBI Stipulations require RBL Bank to apply Wholly Owned Subsidiary (WOS) mode governance directions and amend its Articles of Association.

🔹 Shareholder Approval via a special resolution will be necessary to implement these governance changes and move the deal forward.

🔹 The Investment Agreement has been amended to reflect the Acquirer’s right to nominate non-independent directors to the board.

🔹 Governance Shifts: The transition to WOS-style governance signals a tighter regulatory oversight and alignment with international banking standards.

🔹 Market Impact: This move is expected to bolster RBL Bank's capital base and provide a strategic global partner in Emirates NBD.

#RBLBank #EmiratesNBD #BankingNews #M&A #RBI #StockMarketIndia #OpenOffer

Disclaimer :
All content provided is intended solely for educational and informational purposes and does not constitute financial advice. Investors are strongly encouraged to assess their individual risk tolerance, investment objectives, and overall financial situation before making any investment decisions. For personalized guidance, please consult a certified financial advisor. While every effort has been made to ensure accuracy, any inadvertent errors or omissions are regretted.",https://x.com/marketsday/status/2043506392443793649,"Corporate Action: Emirates NBD Acquisition of RBL Bank

🔹 RBL Bank has officially received RBI approval for Emirates NBD Bank to launch an open offer to acquire a 26% stake in the company.

🔹 The Open Offer Price is set at ₹280 per share, providing a specific valuation benchmark for the upcoming transaction.

🔹 RBI Stipulations require RBL Bank to apply Wholly Owned Subsidiary (WOS) mode governance directions and amend its Articles of Association.

🔹 Shareholder Approval via a special resolution will be necessary to implement these governance changes and move the deal forward.

🔹 The Investment Agreement has been amended to reflect the Acquirer’s right to nominate non-independent directors to the board.

🔹 Governance Shifts: The transition to WOS-style governance signals a tighter regulatory oversight and alignment with international banking standards.

🔹 Market Impact: This move is expected to bolster RBL Bank's capital base and provide a strategic global partner in Emirates NBD.

#RBLBank #EmiratesNBD #BankingNews #M&A #RBI #StockMarketIndia #OpenOffer

Disclaimer :
All content provided is intended solely for educational and informational purposes and does not constitute financial advice. Investors are strongly encouraged to assess their individual risk tolerance, investment objectives, and overall financial situation before making any investment decisions. For personalized guidance, please consult a certified financial advisor. While every effort has been made to ensure accuracy, any inadvertent errors or omissions are regretted.","Corporate Action: Emirates NBD Acquisition of RBL Bank

🔹 RBL Bank has officially received RBI approval for Emirates NBD Bank to launch an open offer to acquire a 26% stake in the company.

🔹 The Open Offer Price is set at ₹280 per share, providing a specific valuation benchmark for the upcoming transaction.

🔹 RBI Stipulations require RBL Bank to apply Wholly Owned Subsidiary (WOS) mode governance directions and amend its Articles of Association.

🔹 Shareholder Approval via a special resolution will be necessary to implement these governance changes and move the deal forward.

🔹 The Investment Agreement has been amended to reflect the Acquirer’s right to nominate non-independent directors to the board.

🔹 Governance Shifts: The transition to WOS-style governance signals a tighter regulatory oversight and alignment with international banking standards.

🔹 Market Impact: This move is expected to bolster RBL Bank's capital base and provide a strategic global partner in Emirates NBD.

#RBLBank #EmiratesNBD #BankingNews #M&A #RBI #StockMarketIndia #OpenOffer

Disclaimer :
All content provided is intended solely for educational and informational purposes and does not constitute financial advice. Investors are strongly encouraged to assess their individual risk tolerance, investment objectives, and overall financial situation before making any investment decisions. For personalized guidance, please consult a certified financial advisor. While every effort has been made to ensure accuracy, any inadvertent errors or omissions are regretted.","Corporate Action: Emirates NBD Acquisition of RBL Bank

RBL Bank has officially received RBI approval for Emirates NBD Bank to launch an open offer to acquire a 26% stake in the company.

The Open Offer Price is set at ₹280 per share, providing a specific valuation benchmark for the upcoming transaction.

RBI Stipulations require RBL Bank to apply Wholly Owned Subsidiary (WOS) mode governance directions and amend its Articles of Association.

Shareholder Approval via a special resolution will be necessary to implement these governance changes and move the deal forward.

The Investment Agreement has been amended to reflect the Acquirer’s right to nominate non-independent directors to the board.

Governance Shifts: The transition to WOS-style governance signals a tighter regulatory oversight and alignment with international banking standards.

Market Impact: This move is expected to bolster RBL Bank's capital base and provide a strategic global partner in Emirates NBD.

Disclaimer:
All content provided is intended solely for educational and informational purposes and does not constitute financial advice. Investors are strongly encouraged to assess their individual risk tolerance, investment objectives, and overall financial situation before making any investment decisions. For personalized guidance, please consult a certified financial advisor. While every effort has been made to ensure accuracy, any inadvertent errors or omissions are regretted.",Cust,Neutral
2043618934671208880,https://x.com/Mohadsaleem89/status/2043618934671208880,https://x.com/Mohadsaleem89,Mohadsaleem89,Mohd Saleem,https://pbs.twimg.com/profile_images/1026443277493575680/Tn_rrbBC_bigger.jpg,,@emiratesislamic للاسف عندي معكم طلب خذ له اسبوع ولا احد يتواصل معاي والموظفين اللي كلموني من عندكم وسوو لي الطلب ما كانوا صادقين معاي والحين محد منهم يرد..,للاسف عندي معكم طلب خذ له اسبوع ولا احد يتواصل معاي والموظفين اللي كلموني من عندكم وسوو لي الطلب ما كانوا صادقين معاي والحين محد منهم يرد..,False,,['emiratesislamic'],18h,"Apr 13, 2026 · 9:14 AM UTC",2026-04-13T09:14:00Z,,,2,0,0,16,EI,للاسف عندي معكم طلب خذ له اسبوع ولا احد يتواصل معاي والموظفين اللي كلموني من عندكم وسوو لي الطلب ما كانوا صادقين معاي والحين محد منهم يرد..,https://x.com/Mohadsaleem89/status/2043618934671208880,@emiratesislamic للاسف عندي معكم طلب خذ له اسبوع ولا احد يتواصل معاي والموظفين اللي كلموني من عندكم وسوو لي الطلب ما كانوا صادقين معاي والحين محد منهم يرد..,@emiratesislamic للاسف عندي معكم طلب خذ له اسبوع ولا احد يتواصل معاي والموظفين اللي كلموني من عندكم وسوو لي الطلب ما كانوا صادقين معاي والحين محد منهم يرد..,"Unfortunately, I have a request with you that has taken a week and no one has contacted me. The employees who spoke to me from your side and processed my request were not honest with me, and now none of them are responding.",Cust,Negative
2043569881270951992,https://x.com/emiratesislamic/status/2043569881270951992,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,حساب ALPHA للأبناء من الإمارات الإسلامي صُمم خصيصاً لمساعدة أولياء الأمور على غرس عادات مالية سليمة منذ الصغر، عبر تجربة رقمية آمنة وممتعة للجيل القادم. يمكنك الوصول إليه بسهولة عبر تطبيق + EI للهواتف المحمولة، ليكون بداية واثقة لطفلك نحو مستقبل مالي ناجح.,"Big goals don’t wait for a certain age.

The Emirates Islamic ALPHA Youth Account is designed for youth, helping parents introduce smart money habits early, through a secure, digital experience built for the next generation.",False,,,22h,"Apr 13, 2026 · 6:00 AM UTC",2026-04-13T06:00:00Z,,,1,0,0,90,EI,"Big goals don’t wait for a certain age.

The Emirates Islamic ALPHA Youth Account is designed for youth, helping parents introduce smart money habits early, through a secure, digital experience built for the next generation.",https://x.com/emiratesislamic/status/2043569881270951992,حساب ALPHA للأبناء من الإمارات الإسلامي صُمم خصيصاً لمساعدة أولياء الأمور على غرس عادات مالية سليمة منذ الصغر، عبر تجربة رقمية آمنة وممتعة للجيل القادم. يمكنك الوصول إليه بسهولة عبر تطبيق + EI للهواتف المحمولة، ليكون بداية واثقة لطفلك نحو مستقبل مالي ناجح.,حساب ALPHA للأبناء من الإمارات الإسلامي صُمم خصيصاً لمساعدة أولياء الأمور على غرس عادات مالية سليمة منذ الصغر، عبر تجربة رقمية آمنة وممتعة للجيل القادم. يمكنك الوصول إليه بسهولة عبر تطبيق + EI للهواتف المحمولة، ليكون بداية واثقة لطفلك نحو مستقبل مالي ناجح.,"The ALPHA account for children from Emirates Islamic is specifically designed to help parents instill sound financial habits from a young age, through a safe and enjoyable digital experience for the next generation. You can easily access it via the + EI mobile app, making it a confident start for your child towards a successful financial future.",Bank,Positive
2043569875726053574,https://x.com/emiratesislamic/status/2043569875726053574,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"Would you click a delivery link from an unknown number?

Do not fall for the traps. Stay alert to scams.

#EIAgainstFraud with Emirates Islamic.

#TogetherAgainstFraud

https://t.co/y7eSpGNdfk","Would you click a delivery link from an unknown number?

Do not fall for the traps. Stay alert to scams.

<a href=""/search?f=tweets&amp;q=%23EIAgainstFraud"">#EIAgainstFraud</a> with Emirates Islamic.

<a href=""/search?f=tweets&amp;q=%23TogetherAgainstFraud"">#TogetherAgainstFraud</a>

<a href=""https://www.emiratesislamic.ae/en/personal-banking/ways-to-bank/security"">emiratesislamic.ae/en/person…</a>",False,,,22h,"Apr 13, 2026 · 6:00 AM UTC",2026-04-13T06:00:00Z,,"['https://x.com/search?f=tweets&q=%23EIAgainstFraud', 'https://x.com/search?f=tweets&q=%23TogetherAgainstFraud', 'https://www.emiratesislamic.ae/en/personal-banking/ways-to-bank/security']",0,0,0,62,EI,"Would you click a delivery link from an unknown number?

Do not fall for the traps. Stay alert to scams.

#EIAgainstFraud with Emirates Islamic.

#TogetherAgainstFraud

emiratesislamic.ae/en/person…",https://x.com/emiratesislamic/status/2043569875726053574,"Would you click a delivery link from an unknown number?

Do not fall for the traps. Stay alert to scams.

#EIAgainstFraud with Emirates Islamic.

#TogetherAgainstFraud

https://t.co/y7eSpGNdfk","Would you click a delivery link from an unknown number?

Do not fall for the traps. Stay alert to scams.

#EIAgainstFraud with Emirates Islamic.

#TogetherAgainstFraud

https://t.co/y7eSpGNdfk","Would you click a delivery link from an unknown number? 

Do not fall for the traps. Stay alert to scams. 

#EIAgainstFraud with Emirates Islamic. 

#TogetherAgainstFraud",Bank,Neutral
2043657206629851210,https://x.com/emiratesislamic/status/2043657206629851210,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,عزيزنا المتعامل لقد حاولنا التواصل معك برسالة خاصة و لم ننجح في ذلك بسبب قواعد عدم متباعة الصفحة يرجى مراسلتنا برسالة خاصة لنتمكن من مساعدتك بطريقة أسرع,عزيزنا المتعامل لقد حاولنا التواصل معك برسالة خاصة و لم ننجح في ذلك بسبب قواعد عدم متباعة الصفحة يرجى مراسلتنا برسالة خاصة لنتمكن من مساعدتك بطريقة أسرع,False,,['Mohadsaleem89'],16h,"Apr 13, 2026 · 11:47 AM UTC",2026-04-13T11:47:00Z,,,0,0,0,3,EI,عزيزنا المتعامل لقد حاولنا التواصل معك برسالة خاصة و لم ننجح في ذلك بسبب قواعد عدم متباعة الصفحة يرجى مراسلتنا برسالة خاصة لنتمكن من مساعدتك بطريقة أسرع,,,عزيزنا المتعامل لقد حاولنا التواصل معك برسالة خاصة و لم ننجح في ذلك بسبب قواعد عدم متباعة الصفحة يرجى مراسلتنا برسالة خاصة لنتمكن من مساعدتك بطريقة أسرع,"Dear valued customer, we tried to contact you with a private message but were unsuccessful due to the page's follow rules. Please send us a private message so we can assist you more quickly.",Bank,Neutral
2043657059342643303,https://x.com/emiratesislamic/status/2043657059342643303,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,مرحبا ، يأسفنا سماع تجربتك! فريقنا ملتزم بمعالجة هذا الأمر على الفور. لحماية خصوصيتك ، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل. رضاك أولويتنا.,مرحبا ، يأسفنا سماع تجربتك! فريقنا ملتزم بمعالجة هذا الأمر على الفور. لحماية خصوصيتك ، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل. رضاك أولويتنا.,False,,['Mohadsaleem89'],16h,"Apr 13, 2026 · 11:46 AM UTC",2026-04-13T11:46:00Z,,,0,0,0,5,EI,مرحبا ، يأسفنا سماع تجربتك! فريقنا ملتزم بمعالجة هذا الأمر على الفور. لحماية خصوصيتك ، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل. رضاك أولويتنا.,,,مرحبا ، يأسفنا سماع تجربتك! فريقنا ملتزم بمعالجة هذا الأمر على الفور. لحماية خصوصيتك ، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل. رضاك أولويتنا.,"Hello, we are sorry to hear about your experience! Our team is committed to addressing this matter immediately. To protect your privacy, we will contact you via private messages to assist you better. Your satisfaction is our priority.",Bank,Negative
2043620884234096765,https://x.com/emiratesislamic/status/2043620884234096765,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"@emiratesislamic 
تحديث رقم الهاتف 00971505160117",عزيزنا المتعامل لقد حاولنا التواصل معك برسالة خاصة و لم ننجح في ذلك بسبب قواعد عدم متباعة الصفحة يرجى مراسلتنا برسالة خاصة لنتمكن من مساعدتك بطريقة أسرع,False,,['Charbel96960993'],18h,"Apr 13, 2026 · 9:22 AM UTC",2026-04-13T09:22:00Z,,,0,0,0,2,EI,عزيزنا المتعامل لقد حاولنا التواصل معك برسالة خاصة و لم ننجح في ذلك بسبب قواعد عدم متباعة الصفحة يرجى مراسلتنا برسالة خاصة لنتمكن من مساعدتك بطريقة أسرع,https://x.com/emiratesislamic/status/2043620884234096765,"@emiratesislamic 
تحديث رقم الهاتف 00971505160117","@emiratesislamic 
تحديث رقم الهاتف 00971505160117",Update phone number 00971505160117,Bank,Neutral
2043620711407743228,https://x.com/emiratesislamic/status/2043620711407743228,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,مرحبا عزيزي العميل. نشكرك على التواصل معنا. لحماية خصوصيتك، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل.,مرحبا عزيزي العميل. نشكرك على التواصل معنا. لحماية خصوصيتك، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل.,False,,['Charbel96960993'],18h,"Apr 13, 2026 · 9:22 AM UTC",2026-04-13T09:22:00Z,,,0,0,0,2,EI,مرحبا عزيزي العميل. نشكرك على التواصل معنا. لحماية خصوصيتك، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل.,,,مرحبا عزيزي العميل. نشكرك على التواصل معنا. لحماية خصوصيتك، سيتم التواصل معك عبر الرسائل الخاصه لامكانيه مساعدتك بصوره افضل.,"Hello dear customer. Thank you for contacting us. To protect your privacy, we will communicate with you via private messages to assist you better.",Bank,Neutral
2043579224183722461,https://x.com/emiratesislamic/status/2043579224183722461,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"@altamashhkhann Dear customer, we will connect with you on private messaging to serve you better","Dear customer, we will connect with you on private messaging to serve you better",False,,['altamashhkhann'],21h,"Apr 13, 2026 · 6:37 AM UTC",2026-04-13T06:37:00Z,,,0,0,0,3,EI,"Dear customer, we will connect with you on private messaging to serve you better",https://x.com/emiratesislamic/status/2043579224183722461,"@altamashhkhann Dear customer, we will connect with you on private messaging to serve you better","@altamashhkhann Dear customer, we will connect with you on private messaging to serve you better","Dear customer, we will connect with you on private messaging to serve you better.",Bank,Neutral
2043579137785217188,https://x.com/emiratesislamic/status/2043579137785217188,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,@emiratesislamic I havent recieved the response from your team yet on ticket - 234321597472 since 31st Mar https://t.co/zFvswyaC3l,"Dear customer, we will connect with you on private messaging to serve you better",False,,['altamashhkhann'],21h,"Apr 13, 2026 · 6:36 AM UTC",2026-04-13T06:36:00Z,,,0,0,0,4,EI,"Dear customer, we will connect with you on private messaging to serve you better",https://x.com/emiratesislamic/status/2043579137785217188,@emiratesislamic I havent recieved the response from your team yet on ticket - 234321597472 since 31st Mar https://t.co/zFvswyaC3l,@emiratesislamic I havent recieved the response from your team yet on ticket - 234321597472 since 31st Mar https://t.co/zFvswyaC3l,I haven't received a response from your team yet on ticket - 234321597472 since March 31.,Bank,Negative
2043569882944454660,https://x.com/emiratesislamic/status/2043569882944454660,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"Accessible through the EI + Mobile App, it’s a simple way to give your child a confident start.

Start them young!

To know more visit emiratesislamic.ae/en/Person…","Accessible through the EI + Mobile App, it’s a simple way to give your child a confident start.

Start them young!

To know more visit <a href=""https://www.emiratesislamic.ae/en/Personal-Banking/accounts/savings-account/alpha-youth-account?utm_source=organic-twitter&amp;utm_medium=social&amp;utm_campaign=alpha_youth"">emiratesislamic.ae/en/Person…</a>",False,,,22h,"Apr 13, 2026 · 6:00 AM UTC",2026-04-13T06:00:00Z,,['https://www.emiratesislamic.ae/en/Personal-Banking/accounts/savings-account/alpha-youth-account?utm_source=organic-twitter&utm_medium=social&utm_campaign=alpha_youth'],0,0,0,74,EI,"Accessible through the EI + Mobile App, it’s a simple way to give your child a confident start.

Start them young!

To know more visit emiratesislamic.ae/en/Person…",,,"Accessible through the EI + Mobile App, it’s a simple way to give your child a confident start.

Start them young!

To know more visit emiratesislamic.ae/en/Person…","Accessible through the EI + Mobile App, it’s a simple way to give your child a confident start. Start them young! To know more visit emiratesislamic.ae/en/Person…",Bank,Positive
2043569879236678057,https://x.com/emiratesislamic/status/2043569879236678057,https://x.com/emiratesislamic,emiratesislamic,emiratesislamic,https://pbs.twimg.com/profile_images/1526452318874619904/yJhExjro_bigger.jpg,,"علمهم صغار!
للمزيد من المعلومات، تفضل بزيارة الرابط التالي:

emiratesislamic.ae/ar/Person…","علمهم صغار!
للمزيد من المعلومات، تفضل بزيارة الرابط التالي:

<a href=""https://www.emiratesislamic.ae/ar/Personal-Banking/accounts/savings-account/alpha-youth-account?utm_source=organic-twitter&amp;utm_medium=social&amp;utm_campaign=alpha_youth"">emiratesislamic.ae/ar/Person…</a>",False,,,22h,"Apr 13, 2026 · 6:00 AM UTC",2026-04-13T06:00:00Z,,['https://www.emiratesislamic.ae/ar/Personal-Banking/accounts/savings-account/alpha-youth-account?utm_source=organic-twitter&utm_medium=social&utm_campaign=alpha_youth'],1,0,0,42,EI,"علمهم صغار!
للمزيد من المعلومات، تفضل بزيارة الرابط التالي:

emiratesislamic.ae/ar/Person…",,,"علمهم صغار!
للمزيد من المعلومات، تفضل بزيارة الرابط التالي:

emiratesislamic.ae/ar/Person…","Teach them young! For more information, please visit the following link: emiratesislamic.ae/ar/Person…",Bank,Neutral
